geo,year,gdp,pop,employment_rate,NUTS_NAME,CNTR_CODE,dominant_class,dominant_koppen,pct_Dfb,pct_Dfc,pct_ET,pct_Cfb,pct_BSk,pct_EF,pct_BSh,pct_Csa,pct_Csb,pct_Dsb,pct_Cfa,pct_Dsc,pct_BWk,pct_Dfa,pct_Af,pct_Am,pct_Aw,pct_Dsa,pct_Cfc,pct_BWh,pct_Csc,nights_spent
RO11,2003,2200.0,2750406.0,62.4,Nord-Vest,RO,26.0,Dfb,0.8020645166550177,0.0761123180369183,0.0011665899876301,0.0014153451501552,0.0069763804386762,0.0050369174546138,0.0112121848211795,0.0,0.0088069079576592,0.0109484192560552,0.0519956101716553,0.0061550704326897,0.0086190371995053,0.1129987239185738,0.0142186124501678,0.0090072352072584,0.0040057929776388,0.005506218856519,0.0051134263571938,0.0159650136490101,0.0174364128324867,2250979.0
RO12,2003,2400.0,2548331.0,62.1,Centru,RO,26.0,Dfb,0.9314097671957218,0.0820592920254967,0.0180705901673862,0.008739347854676,0.0087171318159224,0.0042696065499794,0.0093648997003449,0.0105171620356757,0.0109229122000006,0.0071502167161244,0.0213596316938262,0.0084270760025788,0.0064596406182412,0.0104426768944572,0.0151791697680152,0.0161505160885215,0.0085429740636952,0.0094992827821031,0.0124058473752806,0.012779618976699,0.0152919400102198,2424302.0
RO21,2003,1600.0,3746330.0,69.4,Nord-Est,RO,26.0,Dfb,0.613542720598933,0.0526292868552001,0.0116397233105862,0.0,0.0164219017827638,0.0088977685322793,0.0090675957111485,0.0095393153006424,0.0060274194683565,0.0110456183269955,0.0148094206576011,0.0146674304934413,0.0046049963255543,0.3514702884713981,0.0095061762620054,0.0164566804459932,0.0136065547347011,0.0032243742377365,0.0050077022007183,0.0103423111279083,0.0071402768168171,1450403.0
RO22,2003,2100.0,2863406.0,63.6,Sud-Est,RO,7.0,BSk,0.1086673816661587,0.0147516812483935,0.0158672723980987,0.0075756402707642,0.562734451672072,0.0063919969265169,0.0064978373461466,0.0171061300735617,0.0105823006130212,0.0092613064630313,0.0438567631106346,0.0092310679443436,0.0073854563138873,0.3038578566909921,0.0089352663177884,0.0107005631596891,0.0088980108260772,0.0123515505213857,0.0158577878832239,0.0169663443390464,0.0092287358972788,5153477.0
RO31,2003,1900.0,3368615.0,65.9,Sud-Muntenia,RO,25.0,Dfa,0.2175664383926017,0.0405137395498375,0.0135910002824399,0.0112025741827742,0.1174386044163146,0.0127301187608042,0.0138851062700446,0.0116965743972608,0.0047649444556717,0.0080014811116362,0.0345490995774729,0.0099479662663207,0.0063413020097608,0.6334644620864381,0.0037985912270557,0.0090821926810787,0.0097307893036024,0.0076624369115685,0.0087699791766643,0.0062977026896638,0.0163314238220191,1704006.0
RO32,2003,5000.0,2208150.0,61.7,Bucureşti-Ilfov,RO,25.0,Dfa,0.0,0.0115419606021964,0.0033605619880495,0.0143667468362733,0.0055846022370893,0.0070122890128625,0.0098186543732184,0.0166166918292375,0.0072761597573775,0.0100973127155248,0.0134386741161992,0.0140169187580331,0.0153368995214155,1.0,0.0096406723726892,0.0072269175032907,0.0114477218986929,0.001358640000457,0.0162140914319098,0.0145562826585567,0.0084570989875715,1183875.0
RO41,2003,2000.0,2336018.0,68.6,Sud-Vest Oltenia,RO,25.0,Dfa,0.1591781872158351,0.0484913602198834,0.0105055363006231,0.0079287176768067,0.0227338539164161,0.0110939337162223,0.0038349760086786,0.0055066764262625,0.0096307687819098,0.014163089559816,0.4341242277128649,0.0125761252109735,0.0058785105298831,0.3668894236129584,0.0091230690462918,0.0101685508219739,0.0211150972555787,0.014069783915378,0.011606490925482,0.0090685597323013,0.0067042588686206,1643159.0
RO42,2003,2600.0,1951518.0,62.6,Vest,RO,14.0,Cfa,0.3442440997875102,0.034502322203823,0.0074341161794699,0.0397588442376275,0.0097828988638794,0.0043494916868398,0.0142222093047979,0.0105439597075828,0.0122314893569637,0.0193590367484726,0.5744023955239691,0.0151988755368293,0.0099734118901419,0.0383100714056238,0.0077540641043847,0.0085797100988477,0.0060040894573236,0.013915688760278,0.0051543326079889,0.0068049029553873,0.0077422548027039,2034382.0
SE11,2003,45500.0,1850467.0,81.9,Stockholm,SE,26.0,Dfb,1.0,0.012843656208185,0.0059542262907689,0.0118368756662547,0.0061305038956776,0.0098380301335887,0.0204339107679653,0.0081139977857081,0.0181632041472899,0.0105815908488919,0.0158724753182777,0.0118516346852542,0.0128564164940983,0.0106766596068195,0.0067663143073728,0.0108985109019976,0.0034245075197173,0.0086545397178911,0.0041105506841729,0.004684927746373,0.0127152291358847,7322696.0
SE12,2003,28600.0,1503423.0,77.3,Östra Mellansverige,SE,26.0,Dfb,1.0,8.329146272506322e-06,0.0131349324730432,0.0130262137800491,0.016620469399355,0.0089264128670742,0.0094301928513176,0.0122934063281841,0.0084630769655386,0.0073712100853906,0.0047306784846305,0.0112107756335114,0.0137946360862848,0.0127867328405786,0.0081966675990593,0.0082265428573583,0.0108256754056197,0.0115648530531604,0.0058626892233328,0.0119658132494871,0.0132164212986483,4757918.0
SE21,2003,29300.0,796957.0,80.7,Småland med öarna,SE,26.0,Dfb,0.8523244048281614,0.0110010898773783,0.0059763578820505,0.1628667512523001,0.0110996514611035,0.0130374805761399,0.0038876418337555,0.0125432511326122,0.0076079192617259,0.0113676386206,0.0068963607372982,0.0059602288930052,0.0029456599880031,0.0070323123683921,0.0102476487363772,0.0072702592906954,0.0064184218414783,0.0060368590628058,0.0079561318577655,0.0086883861215907,0.0068250259525277,5224017.0
SE22,2003,29900.0,1294965.0,75.8,Sydsverige,SE,15.0,Cfb,0.3006677978326902,0.0129249882754628,0.0123317773467184,0.7168113369320978,0.0089253479401717,0.0071574186269314,0.0090412169036065,0.015474670628296,0.0131752804455689,0.0090384059756283,0.0096236443645934,0.0125035420971794,0.0059118835271313,0.0073536459232273,0.009812120454685,0.0140427992435936,0.0138518432618252,0.0091244071983601,0.009266580287962,0.0111234820370934,0.0125396377651214,5110416.0
SE23,2003,32200.0,1786781.0,80.8,Västsverige,SE,26.0,Dfb,0.8999365844409097,0.0151761979705302,0.002523790779701,0.1174935703697928,0.0105364251985847,0.0074508892632319,0.0135992236805212,0.0049931238229625,0.0089698790807494,0.0107967792880283,0.0049085856685684,0.0010305030838662,0.0113153582641579,0.004617070492699,0.0160195021717657,0.0221390496163045,0.00829643743046,0.0104765576780887,0.0121549457434071,0.0050219261553822,0.0060177054660131,9563306.0
SE31,2003,27500.0,827067.0,74.7,Norra Mellansverige,SE,26.0,Dfb,0.6093431904429464,0.4046978618407467,0.0120579193528501,0.0119848720681216,0.0145140518080578,0.00319297666256,0.0170052207707624,0.0093489538363939,0.016598858951217,0.0186367339478742,0.0089537499166832,0.0111331753685226,0.0059961806492227,0.015399632224914,0.0146047433588915,0.0130126072716343,0.0043334384500578,0.0068390204440869,0.0082613284083096,0.0163580856196797,0.01586716086475,6316989.0
SE32,2003,29400.0,372266.0,74.6,Mellersta Norrland,SE,27.0,Dfc,0.0767793432644129,0.9391382113863918,0.0147100879191237,0.0074729445002286,0.0067661580404341,0.0093934329737422,0.0050337442296434,0.0045993168885179,0.0118202871858586,0.0063148624999616,0.0164954766579713,0.0090690453006031,0.0156837851038023,0.0105438906087537,0.0095249791027309,0.0079617416307302,0.0062210006616635,0.0113246688403839,0.010269927351349,0.0060262726525695,0.0069123614798669,2612675.0
SE33,2003,29400.0,508862.0,73.2,Övre Norrland,SE,27.0,Dfc,0.0213213830304327,0.9477325330871146,0.0546685180140888,0.0153126831737555,0.016771013180025,0.0115166150093107,0.0068125032558301,0.0,0.0094296086390683,0.006226083972423,0.015330163484,0.0130820683832747,0.0160545161656202,0.0172984238846808,0.0113463905909422,0.0066178972280908,0.0058160791589352,0.0046457710326124,0.0174156266039833,0.011356954806137,0.0067218403038369,3145542.0
SI03,2003,10600.0,,,Vzhodna Slovenija,SI,15.0,Cfb,0.3318698747267497,0.0299187738927653,0.0014301737952078,0.497631912539184,0.010223140028343,0.0,0.0083081689529417,0.0166787281952652,0.0096409637566508,0.0139695692470488,0.1866501775150373,0.0051552747904762,0.0114230092725113,0.0081477786205459,0.0126568979531005,0.0139038876619154,0.0140167904903803,0.0097116138726738,0.0035394436900438,0.0109764400018495,0.0112407624678471,2980960.0
SI04,2003,15900.0,,,Zahodna Slovenija,SI,26.0,Dfb,0.4248447184068101,0.0807830764715626,0.0158377104244437,0.3606300197893032,0.0079006759706199,0.004114717816144,0.0051932654147993,0.0056508271551598,0.0122165154792783,0.0125099249322307,0.1798132516664574,0.0080377949269216,0.0105106567639901,0.0078969252641962,0.013248997839846,0.0081681329580312,0.0113245262703541,0.0049334684419578,0.0185073616586952,0.0086287067427329,0.0046584708662006,4217413.0
SK01,2003,12900.0,596720.0,75.9,Bratislavský kraj,SK,26.0,Dfb,0.6004703074164639,0.0044870660787293,0.0074409542610737,0.2717086081966518,0.0096764316012852,0.0088550796168382,0.0069395124208498,0.0074408236877343,0.0114935407558801,0.0156742829037944,0.1474607129318919,0.0063156115011645,0.009189237005546,0.0036887633680943,0.0015878141679434,0.0128479314011623,0.0113343034918758,0.0094211006657319,0.0099979152533304,0.0139483210890885,0.0083380782491999,1360618.0
SK02,2003,5200.0,1862505.0,65.8,Západné Slovensko,SK,26.0,Dfb,0.6695111594663323,0.0104723865432205,0.0135384780122503,0.0369451844707733,0.0114254753902065,0.0067119525364057,0.0013138488797623,0.0116362527336883,0.0097296345527576,0.0132894274292706,0.2612401707226096,0.0117579246881685,0.012190551890387,0.0694704709160062,0.0108198403157378,0.0057428636263638,0.0078637395215775,0.0121370964173149,0.0078960829253115,0.0131034680187646,0.0128803617316113,3078652.0
SK03,2003,4500.0,1353025.0,62.2,Stredné Slovensko,SK,26.0,Dfb,0.9130700474018436,0.1061848100243402,0.0163744414117684,0.0109172750173768,0.0123632170626856,0.0054617100399369,0.009041150008083,0.0022642768748031,0.0150110325067047,0.0074326160773421,0.0109901422454918,0.0079634837949513,0.0159222146741665,0.0140026158910222,0.0119982604310404,0.0136198132138221,0.0083372380253486,0.0121494153495952,0.0059602472182223,0.0110827552831656,0.0134332516819846,3955129.0
SK04,2003,4100.0,1562623.0,61.6,Východné Slovensko,SK,26.0,Dfb,0.96108240373945,0.0514193451953012,0.0209319363061941,0.0056634143863615,0.0023474877529341,0.0078847778081763,0.0098285213094869,0.0063121114015168,0.0075048220348141,0.0135533818113271,0.0070893194133094,0.0051350468974931,0.0077703228636868,0.0110499579375577,0.0127730125299206,0.0125858660305689,0.0115132122800839,0.0072189224518176,0.0106294546024068,0.0076850463422215,0.0013973476245728,3544259.0
AT11,2004,19900.0,276793.0,68.3,Burgenland,AT,26.0,Dfb,0.3820403549042231,0.0090229200059736,0.0096028647636803,0.3871532086545991,0.0006087290122564,0.0094655890244737,0.0124419522287956,0.0064083144573336,0.0095407711295347,0.005047935129131,0.2611293939105407,0.0107264716562116,0.0038033678238661,0.0095667182950185,0.0,0.0089646070270239,0.0032367585030691,0.006195945155071,0.0131889482325607,0.0054296365213804,0.0066831763941682,2038268.0
AT12,2004,24200.0,1557291.0,70.5,Niederösterreich,AT,26.0,Dfb,0.7052270653287583,0.0286562206924302,0.0071386735514762,0.2975694219388052,0.0130448766826014,0.0143647676545571,0.0070896936333628,0.0111483274097992,0.0109380243913468,0.0042172737422667,0.0156136939531886,0.0119035917341051,0.0097205772885098,0.0113694814888565,0.0107806093893305,0.010306757261553,0.0167002229636418,0.0113644078394681,0.0118572757977477,0.013030462814627,0.0108553435888131,5271669.0
AT13,2004,38800.0,1610409.0,64.3,Wien,AT,15.0,Cfb,0.0,0.0046938829872224,0.0105468859085516,1.0,0.0075789650662609,0.0061800570188246,0.0040663064220118,0.0116702643078619,0.0034470082065665,0.007863396563891,0.0088299444319552,0.014119072906589,0.0045481360621204,0.0057349350078598,0.0135183472749623,0.0106133514350871,0.0155658845860536,0.0159996756481256,0.0103684618187306,0.0146183605866613,0.0038904093462829,8418213.0
AT21,2004,25300.0,558026.0,65.1,Kärnten,AT,26.0,Dfb,0.6798408806933188,0.2728258532598015,0.0746596428050179,0.0070400492721893,0.0046722499898761,0.0045001812991402,0.008752529232855,0.0171790853860913,0.0108299659899531,0.0125730406459967,0.0105502339429433,0.0079002809114504,0.0159929467225521,0.0119439833697201,0.0095642674693383,0.012576162356371,0.0109607082146271,0.0077604293858993,0.0062437890034892,0.0132048253765984,0.010491982033283,10691359.0
AT22,2004,26300.0,1192168.0,67.3,Steiermark,AT,26.0,Dfb,0.7210171880835998,0.2899764667631826,0.0274883400831264,0.0085229583500609,0.0135464201084056,0.0085563955423714,0.0082658941727505,0.0082127666918297,0.0019924084533422,0.0103893665498552,0.0087624359592931,0.0104774133073074,0.0094825551311836,0.003292247133374,0.003033829722514,0.0091244998208733,0.0066245888871621,0.0190653789229204,0.0081041618958928,0.0028734396941001,0.0088354977538956,7684086.0
AT31,2004,29000.0,1387488.0,70.4,Oberösterreich,AT,26.0,Dfb,0.7659876666779214,0.0554970268678468,0.0122246972320533,0.1980086234891823,0.0098472342790949,0.0075915074566373,0.0110240339934626,0.0123926824337481,0.0057842661685789,0.0065125706487912,0.0184110856842005,0.0079390927144012,0.0118344104471598,0.0,0.0179056428367527,0.0124032363833347,0.0058503014583783,0.0043597192537278,0.0061301213137677,0.0144378255939587,0.0142743408029812,5714884.0
AT32,2004,33100.0,519691.0,70.4,Salzburg,AT,26.0,Dfb,0.4714416069726676,0.4052845532416441,0.1339666373857675,0.0141968584138733,0.0086553643367221,0.0083015937144122,0.0096064031991396,0.0078021221862227,0.0068224636354545,0.016011652132065,0.0110107962733369,0.0052383978238137,0.0187094547614259,0.0081873482257209,0.0063106890972151,0.0092575811861123,0.0071562266154581,0.0063146748995864,0.0058593512033685,0.0087828298972826,0.0067218447876569,17963465.0
AT33,2004,29600.0,683639.0,70.6,Tirol,AT,27.0,Dfc,0.3197338488200986,0.4253424457260574,0.2619462819832606,0.017455287427159,0.0026800375561116,0.0118691231040302,0.0076919594383904,0.0071440942441992,0.0095702690315307,0.0089716215715956,0.0025517988945347,0.006243065840059,0.0101076817332535,0.0118598687917716,0.0090409592745927,0.0100507554685473,0.0045067798230381,0.0064671993471761,0.0103610720907903,0.0097453568107428,0.0015319132968972,31863808.0
AT34,2004,30300.0,357068.0,72.2,Vorarlberg,AT,27.0,Dfc,0.3212073404376262,0.3687119102217266,0.132070684380031,0.2229108971693214,0.007492545867045,0.0107166439071136,0.015901647832933,0.0111148506070225,0.0114117233739392,0.0112979586442341,0.0126031444400123,0.0108510064222828,0.0032930136772781,0.0098526679544449,0.0126498754020396,0.0021783620596459,0.0065943781145438,0.0134503861443864,0.008117000595407,0.0070139571025987,0.0105258828040087,5612324.0
BE10,2004,57400.0,999899.0,60.0,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE,15.0,Cfb,0.018467056186389,0.0124508849919314,0.0099775782647317,1.0,0.012833275514665,0.0122574909064091,0.0052742935273928,0.0063392968647243,0.0066217855119465,0.0085062734216857,0.008288048523896,0.0167341695295615,0.0106443152306254,0.0120953801952292,0.0102602714993297,0.0043917498560245,0.0083333678809745,0.0096409644740722,0.0099555868203041,0.0132211234840378,0.006985108230218,4717667.0
BE21,2004,33300.0,1668812.0,67.2,Prov. Antwerpen,BE,15.0,Cfb,0.0051274035388025,0.0089399798071133,0.0110101333137759,1.0,0.0106305196492632,0.006787898483816,0.0104172815025779,0.0103312688627347,0.0100973839955252,0.0106314465287892,0.0039461180737105,0.0094784929356859,0.0095114157338866,0.0061954586270662,0.0066967550115698,0.003549850492579,0.012627827267224,0.0073137302021607,0.0067221038736653,0.0120945162957303,0.0026149566702544,2991458.0
BE22,2004,23200.0,805786.0,65.6,Prov. Limburg (BE),BE,15.0,Cfb,0.0038220810720821,0.0075549924956854,0.0157044718201863,1.0,0.0089600381721514,0.0111561986038135,0.012329815092633,0.0074042881097849,0.0022836345694829,0.0143386328898173,0.0052146900384094,0.0113455382953555,0.0171783234404994,0.0111089430701347,0.0094430984355186,0.0132474718579732,0.0136283951790727,0.0014725720710992,0.0120058538995016,0.0042315865146226,0.00767383906419,3693585.0
BE23,2004,25200.0,1373720.0,70.4,Prov. Oost-Vlaanderen,BE,15.0,Cfb,0.013833109914649,0.0067225032448723,0.0093793685591467,1.0,0.0009870832938503,0.0081251616447726,0.0056214123025657,0.0126492032678356,0.012296270722387,0.0143294163442569,0.010099726454707,0.0077096465580605,0.0097040092848619,0.0035135885479875,0.0187238717937377,0.0087423586764998,0.0086574313953164,0.013578428489341,0.0059333947050785,0.0136050138501705,0.0087622138603207,1279536.0
BE24,2004,29300.0,1031904.0,72.1,Prov. Vlaams-Brabant,BE,15.0,Cfb,0.0131158281808806,0.0135367386845419,0.0061562073770372,1.0,0.0074076470754082,0.012122998435657,0.0152440394695847,0.0072406925158002,0.0049648983589701,0.0164054551161067,0.013023294418941,0.0033966225107756,0.0,0.0200287965854783,0.0083392036717481,0.0093903423543109,0.0048572419277809,0.0120633634318396,0.0077579061003811,0.0119923409031286,0.012243192497486,1349275.0
BE25,2004,26500.0,1135802.0,72.5,Prov. West-Vlaanderen,BE,15.0,Cfb,0.0088289842707104,0.0069989965176555,0.0089704399477891,1.0,0.0092866553499799,0.0034847160594425,0.0140686298547917,0.0016897890366082,0.0179199598783089,0.0064146153880205,0.0157871240136449,0.0136573781267439,0.011814460343544,0.0149263250233324,0.0062945871296773,0.0030413505309651,0.0106969765136849,0.0110698859830826,0.0106723546262031,0.0078349147591519,0.0065765365540573,7702248.0
BE31,2004,28900.0,360717.0,67.6,Prov. Brabant Wallon,BE,15.0,Cfb,0.0046192587616202,0.0034814876101398,0.0101192777897278,1.0,0.0057285317107991,0.0143856581516121,0.0134657896938735,0.0153627901644805,0.0076298794010246,0.0106346581450268,0.0064265915594809,0.006533074547758,0.0072968372047269,0.0041109549670899,0.0068075583840195,0.0108360419954213,0.0128375229987409,0.0127684435528819,0.0029645486546384,0.0100977661233799,0.0075129804222819,318009.0
BE32,2004,18500.0,1283200.0,57.3,Prov. Hainaut,BE,15.0,Cfb,0.007796399342842,0.0074847851188984,0.0030352675305076,1.0,0.0154537674768665,0.0108987487315982,0.0072679426942844,0.0164650435166509,0.0095725008796428,0.0113278138407568,0.0061793497779834,0.0131873258710245,0.0,0.0,0.0066753821273593,0.0031713524308204,0.0120607686885842,0.0041114721255681,0.0095466582265489,0.0096440672306123,0.0138355026168314,490987.0
BE33,2004,20600.0,1029605.0,59.9,Prov. Liège,BE,15.0,Cfb,0.0,0.01217330518843,0.0096586969630884,1.0,0.0106477849937578,0.0164471768784681,0.0006041793526637,0.0065480582683898,0.0107107669650842,0.0101205202982384,0.0,0.0086387766620072,0.0107215194186669,0.0033358433091844,0.0105777028610256,0.0101217086607475,0.0031492749303631,0.0145480574589159,0.0083288207698341,0.0123601283816103,0.0129875823563517,2079843.0
BE34,2004,19000.0,254120.0,66.2,Prov. Luxembourg (BE),BE,15.0,Cfb,0.0,0.0151441751092664,0.0120266007515733,1.0,0.0099419014603719,0.0087387524701606,0.0064114411297405,0.0143009986077932,0.0112492709688748,0.000305778175405,0.0153342462144527,0.0153644311732309,0.0107077536257285,0.0110156265497207,0.0106123417406022,0.0176724252936595,0.004700333875394,0.007326189522896,0.0055845846975716,0.0089989158096942,0.0051135770717318,2519308.0
BE35,2004,19500.0,452856.0,64.9,Prov. Namur,BE,15.0,Cfb,0.0110992411993372,0.0142401355234953,0.0114984518946902,1.0,0.015373800009756,0.009903949895756,0.0134041099261177,0.0022472901628223,0.0025977057085578,0.0074317798379678,0.0111580652521888,0.0060137893613027,0.0139863572880129,0.0161604626581691,0.0024365285898531,0.0099272800750001,0.0112258354270992,0.0144363694344066,0.0092316393710939,0.0061227777192319,0.0141149051499427,1352480.0
BG31,2004,2100.0,973553.0,54.7,Северозападен,BG,14.0,Cfa,0.1260604487349685,0.0119086681362796,0.0210987561413019,0.0201437781180051,0.0221065055369205,0.0044443930290664,0.0141648725412372,0.0105772068580269,0.0117386949467285,0.0142130743760723,0.8409783575899029,0.0120816099672236,0.0048254851728642,0.048332787683144,0.0098386319411741,0.0099821890911785,0.0046184234064852,0.0072765346379423,0.0,0.0040710100823514,0.0037794368218554,234835.0
BG32,2004,2100.0,952025.0,57.9,Северен централен,BG,25.0,Dfa,0.0,0.005293740552121,0.0085671571367117,0.0101364347003859,0.0,0.0165070120939596,0.0153042551420769,0.0114779298775114,0.0053498217886996,0.0144981582144402,0.5718381382114509,0.0115212828110596,0.0077741954123654,0.4759926485911834,0.0081630003879655,0.0149287536242732,0.0095757997683511,0.0047363217386057,0.0057096143771112,0.0075610735853984,0.0112610664916035,373574.0
BG33,2004,2400.0,1001647.0,58.2,Североизточен,BG,14.0,Cfa,0.0,0.0072743315557471,0.0107524771382765,0.0243353032703973,0.0182918104857057,0.0052312796178905,0.005106505670591,0.0105943791439322,0.0,0.0071039679275408,0.867722822528145,0.0053309764815422,0.0098984934384527,0.2152319976719766,0.0100604456854361,0.0112060021801855,0.0066828369081745,0.0068294948111605,0.0083449866414739,0.0065036748417689,0.016964572371814,5906080.0
BG34,2004,2500.0,1137028.0,61.2,Югоизточен,BG,14.0,Cfa,0.1142226518641506,0.0071417252867466,0.0147041872582759,0.0,0.0494152087437172,0.0105591273363667,0.0023009401315668,0.0142573406576412,0.0041740056137594,0.0045381467340458,0.8704961540528291,0.0171190208019002,0.0160662283133397,0.0111402477690025,0.0134997982002478,0.0086461388759669,0.0095659119205108,0.0099645018742034,0.0068671369320599,0.012288562412156,0.0062561668158078,4826044.0
BG41,2004,4000.0,2118410.0,66.4,Югозападен,BG,26.0,Dfb,0.6985348427595736,0.0592842891870302,0.0185617538807976,0.035042953306597,0.0543399226558479,0.0171213603572329,0.014578678389602,0.0023361279514179,0.0038407496961977,0.0,0.2104488085442882,0.0153148098764807,0.0112368986500371,0.0148470102723139,0.0051119745594166,0.0080692886345832,0.0067972791598693,0.0118506388374636,0.0105592035050639,0.0112871039697808,0.0023352521044901,1767927.0
BG42,2004,2100.0,1562484.0,61.9,Южен централен,BG,14.0,Cfa,0.3155449489126555,0.0105094152155355,0.0032568614544145,0.0459811192401116,0.0200149571806562,0.0136817294397058,0.0061161838119441,0.1704928883905667,0.0120306098606187,0.013103754281973,0.5068559840215479,0.0071251833786868,0.01446554123948,0.005045680236583,0.0080888947854263,0.0066870313807261,0.0111559964981227,0.0076471200871492,0.0095809604597027,0.011440636734338,0.0125575409613911,1051607.0
CY00,2004,19100.0,722893.0,75.7,Κύπρος,CY,8.0,Csa,0.0,0.0210323242553567,0.0154188911366782,0.0153763639346282,0.0084024292417514,0.0092264320940919,0.2186251956401159,0.7837909071478231,0.0139592581441831,0.01448470767543,0.0111773991108009,0.0107320213086014,0.0020412103679904,0.0158397995598953,0.0156210392547572,0.0108506750888265,0.0079752712893111,0.0107193435913418,0.0130906667208999,0.0072276651457598,0.0073583890557992,14717269.0
CZ01,2004,20500.0,1158738.0,75.9,Praha,CZ,15.0,Cfb,0.2714209990888363,0.011610973029279,0.0085551728766806,0.7473767167231131,0.0214854941419043,0.0151529151152014,0.0099365525589437,0.0050198904752796,0.0101695790114593,0.005205375256233,0.0064023288106326,0.0074176693575864,0.0094165782716189,0.0146418458840327,0.0146365219951348,0.0102741683232633,0.0117050738576566,0.008872280578431,0.0048741157790849,0.011996885106924,0.0075602593036255,10666404.0
CZ02,2004,9300.0,1135690.0,72.6,Střední Čechy,CZ,26.0,Dfb,0.7797263454696983,0.0063236863878081,0.0099507518429597,0.2350802708088367,0.022221010246158,0.0086350968877284,0.010451888624958,0.010934532417033,0.0085262450637136,0.0052804374876382,0.0162945393100135,0.0083205695108867,0.0052207235954987,0.0,0.0078686029162447,0.0133407742487603,0.0186366631316581,0.0101034490874421,0.0102295988513015,0.0144016786114711,0.008071027504211,2597255.0
CZ03,2004,8800.0,1174257.0,72.6,Jihozápad,CZ,26.0,Dfb,0.99168804922097,0.03015717541125,0.006920827381319,0.0089355379127089,0.0068840035608789,0.0096602766494363,0.0130494528219205,0.0144572268237291,0.002494597529922,0.0138018785775401,0.0081003132771744,0.0185396115482756,0.0097558312741384,0.011598669379642,0.0156383718950555,0.0071420737091931,0.0075340329200083,0.0172417673449229,0.0162445345150199,0.0016937060149427,0.0109741620716521,5320369.0
CZ04,2004,7500.0,1121756.0,68.2,Severozápad,CZ,26.0,Dfb,0.8548698537946825,0.0201682126114606,0.0081229170001297,0.1729679293107553,0.0170355697533502,0.0045593386975088,0.0095636815514458,0.0078468387145093,0.0079184793876422,0.0036559088836626,0.0151164097465292,0.0103431359451385,0.0054012491117181,0.0106876411097976,0.0008399938766563,0.0076623868047324,0.000397201074012,0.0074578808566492,0.0120587021462775,0.0127996763158354,0.0160724245329878,5081395.0
CZ05,2004,7900.0,1479468.0,71.2,Severovýchod,CZ,26.0,Dfb,0.9855683039215032,0.0387470195079501,0.0050496797961247,0.0091196961376592,0.0121648608323697,0.0163595922377511,0.0108340119737084,0.007630238988323,0.002257992393848,0.0078825804304972,0.0091641649990114,0.0081051248636138,0.0099390136113137,0.0017348952262935,0.007225132077535,0.01388190816608,0.0135370652268976,0.0050983396473247,0.0147614550436231,0.0073156070588875,0.0121187373912716,7809292.0
CZ06,2004,8300.0,1641297.0,69.6,Jihovýchod,CZ,26.0,Dfb,0.969299275300139,0.0079516965722313,0.0092050057308755,0.045535824860008,0.0150699541830672,0.0034699649865884,0.003296938118275,0.0038869337427813,0.0123754645964296,0.0051258140302369,0.0,0.0116066747657171,0.0124747664897456,0.0136070075917326,0.008800926245236,0.0112195604295079,0.0024055379035709,0.0122920376727476,0.0041087427483391,0.0087941779537368,0.0056110099933681,3445889.0
CZ07,2004,7300.0,1231188.0,67.8,Střední Morava,CZ,26.0,Dfb,0.9833002130695404,0.0374421312362126,0.0032219597378715,0.0067961784073634,0.0129731086412956,0.0077366321272587,0.0129216934602408,0.0146591029738311,0.0163023869281987,0.0118929070753594,0.0099719919306787,0.0081708348000823,0.0059228339277041,0.0033790664631689,0.0097126289477201,0.0062332166928693,0.011174850196521,0.0058132621139666,0.0129816474280206,0.011386151662668,0.0103860429683717,3742546.0
CZ08,2004,7400.0,1252953.0,63.3,Moravskoslezsko,CZ,26.0,Dfb,0.9923981996817728,0.0229750135464949,0.0147811681869887,0.0150144601462543,0.0101732385577151,0.0064881678746735,0.011759456183998,0.0075840405040652,0.0087618972471009,0.013569081110869,0.0105196494947418,0.0109010030624601,0.0049741713468432,0.0078775981522608,0.0160937904659285,0.0071836904371707,0.0128988191917949,0.0090176753643328,0.0114963273837879,0.0123782254436751,0.0081616753053993,2117558.0
DE11,2004,35800.0,3994612.0,73.9,Stuttgart,DE,15.0,Cfb,0.0468312589104715,0.0176460251942787,0.0108131547320837,0.9661187618263696,0.0105240848772296,0.0093598369112137,0.0152273222637044,0.0084807656070096,0.0118592755911702,0.0129155350383586,0.0137404748187237,0.0063681952429056,0.0143981481285419,0.0115246589748687,0.0074569329798123,0.0106563742428634,0.007536633757522,0.0078183284217951,0.0054307421524579,0.0057321606723339,0.0035567248806735,8874643.0
DE12,2004,31800.0,2722550.0,71.6,Karlsruhe,DE,15.0,Cfb,0.0727355219738133,0.0040105048860402,0.0089611502940155,0.9472327960748076,0.0031859781312081,0.0113941317451593,0.0128539535748971,0.0160101953485056,0.007883690206799,0.0148305409049624,0.0158790021373815,0.0116719202027598,0.0113258367644552,0.0096333611347039,0.0097551877301877,0.0064419186441662,0.0093460785195502,0.0049283860080745,0.0106314824984305,0.011478369079076,0.0083372985875793,9593438.0
